;Messzeit;Messort;Laendercode;Sonnenaufgang;Sonnenuntergang;Temperatur (°C);Luftfeuchtigkeit (%);Bewoelkung (%);Luftdruck (hpa);Windgeschwindigkeit (m/s);Windrichtung (Deg)
0;27.11.18 15:20;Berlin Schoeneberg;DE;07:49;15:59;1,00;74;75;1023;1;
0;27.11.18 15:50;Berlin Schoeneberg;DE;07:49;15:59;0,49;69;75;1024;1;
0;27.11.18 16:20;Berlin Schoeneberg;DE;07:49;15:59;0,49;74;75;1024;1;
0;27.11.18 16:50;Berlin Schoeneberg;DE;07:49;15:59;0,49;80;75;1024;1;
0;27.11.18 17:20;Berlin Schoeneberg;DE;07:49;15:59;0,49;80;75;1024;1;
0;27.11.18 17:50;Berlin Schoeneberg;DE;07:49;15:59;0,49;80;75;1025;1;
0;27.11.18 18:20;Berlin Schoeneberg;DE;07:49;15:59;0,49;80;90;1025;1;
0;27.11.18 18:50;Berlin Schoeneberg;DE;07:49;15:59;0,49;80;90;1025;1,5;40.0
0;27.11.18 19:20;Berlin Schoeneberg;DE;07:49;15:59;0,49;86;90;1025;1,5;70.0
0;27.11.18 19:50;Berlin Schoeneberg;DE;07:49;15:59;0,49;86;90;1025;1,5;80.0
0;27.11.18 20:20;Berlin Schoeneberg;DE;07:49;15:58;0,49;86;75;1025;1;
0;27.11.18 20:50;Berlin Schoeneberg;DE;07:49;15:58;0,49;86;75;1025;1;
0;27.11.18 21:20;Berlin Schoeneberg;DE;07:49;15:58;0,49;80;75;1026;1,5;70.0
0;27.11.18 21:50;Berlin Schoeneberg;DE;07:49;15:58;0,49;86;75;1026;1;
0;27.11.18 22:20;Berlin Schoeneberg;DE;07:49;15:58;0,49;80;75;1026;0,5;
0;27.11.18 22:50;Berlin Schoeneberg;DE;07:49;15:58;0,49;80;75;1026;1;
0;27.11.18 23:20;Berlin Schoeneberg;DE;07:49;15:58;0,49;80;75;1027;0,5;40.0
0;27.11.18 23:50;Berlin Schoeneberg;DE;07:49;15:58;0,49;80;75;1027;0,5;
0;28.11.18 00:20;Berlin Schoeneberg;DE;07:49;15:58;0,99;74;75;1027;0,5;
0;28.11.18 00:50;Berlin Schoeneberg;DE;07:49;15:58;0,99;74;75;1027;0,5;
0;28.11.18 01:20;Berlin Schoeneberg;DE;07:49;15:58;0,99;74;75;1027;1;
0;28.11.18 01:50;Berlin Schoeneberg;DE;07:49;15:58;0,99;74;90;1027;1,5;60.0
0;28.11.18 02:20;Berlin Schoeneberg;DE;07:49;15:58;0,99;74;90;1027;2,1;70.0
0;28.11.18 02:50;Berlin Schoeneberg;DE;07:49;15:58;0,49;74;90;1027;2,6;90.0
0;28.11.18 03:20;Berlin Schoeneberg;DE;07:49;15:58;0,49;80;90;1027;3,1;100.0
0;28.11.18 03:50;Berlin Schoeneberg;DE;07:49;15:58;0,49;80;90;1027;2,6;110.0
0;28.11.18 04:20;Berlin Schoeneberg;DE;07:49;15:58;-0,51;76;40;1027;2,1;130.0
0;28.11.18 04:50;Berlin Schoeneberg;DE;07:49;15:58;-1,00;80;0;1027;2,1;130.0
0;28.11.18 05:20;Berlin Schoeneberg;DE;07:50;15:58;-1,01;85;0;1028;1,5;80.0
0;28.11.18 05:50;Berlin Schoeneberg;DE;07:50;15:58;-1,01;85;0;1028;2,1;100.0
0;28.11.18 06:20;Berlin Schoeneberg;DE;07:50;15:58;-1,01;85;0;1028;2,1;100.0
0;28.11.18 06:50;Berlin Schoeneberg;DE;07:50;15:58;-1,51;86;0;1028;2,6;90.0
0;28.11.18 07:20;Berlin Schoeneberg;DE;07:50;15:58;-2,01;86;20;1028;2,1;110.0
0;28.11.18 07:50;Berlin Schoeneberg;DE;07:50;15:58;-2,01;86;20;1028;2,6;100.0
0;28.11.18 08:20;Berlin Schoeneberg;DE;07:50;15:58;-2,01;86;20;1029;2,1;100.0
0;28.11.18 08:50;Berlin Schoeneberg;DE;07:50;15:58;-1,01;78;20;1029;2,1;80.0
0;28.11.18 09:20;Berlin Schoeneberg;DE;07:50;15:58;-0,01;74;20;1029;2,6;80.0
0;28.11.18 09:50;Berlin Schoeneberg;DE;07:50;15:58;0,49;69;20;1029;4,6;130.0
0;28.11.18 10:20;Berlin Schoeneberg;DE;07:50;15:58;1,49;64;20;1029;5,1;130.0
0;28.11.18 10:50;Berlin Schoeneberg;DE;07:50;15:58;2,00;64;20;1029;4,1;150.0
0;28.11.18 11:20;Berlin Schoeneberg;DE;07:50;15:58;2,49;55;0;1029;4,6;150.0
0;28.11.18 11:50;Berlin Schoeneberg;DE;07:50;15:58;3,00;55;20;1029;5,1;150.0
0;28.11.18 12:20;Berlin Schoeneberg;DE;07:50;15:58;3,00;51;20;1029;5,7;150.0
0;28.11.18 12:50;Berlin Schoeneberg;DE;07:50;15:58;3,00;51;0;1029;5,7;140.0
0;28.11.18 13:20;Berlin Schoeneberg;DE;07:50;15:58;3,00;51;0;1028;6,2;150.0
0;28.11.18 13:50;Berlin Schoeneberg;DE;07:50;15:58;3,00;55;0;1028;6,2;150.0
0;28.11.18 14:20;Berlin Schoeneberg;DE;07:50;15:58;3,00;55;0;1028;6,2;140.0
0;28.11.18 14:50;Berlin Schoeneberg;DE;07:50;15:58;3,00;55;0;1028;5,7;140.0
0;28.11.18 15:20;Berlin Schoeneberg;DE;07:50;15:58;2,49;55;0;1028;6,2;140.0
0;28.11.18 15:50;Berlin Schoeneberg;DE;07:50;15:58;1,49;59;0;1028;5,1;130.0
0;28.11.18 16:20;Berlin Schoeneberg;DE;07:50;15:58;1,49;59;0;1028;5,1;130.0
0;28.11.18 16:50;Berlin Schoeneberg;DE;07:50;15:58;0,99;59;0;1028;5,1;130.0
0;28.11.18 17:20;Berlin Schoeneberg;DE;07:50;15:58;0,99;59;0;1028;4,6;130.0
0;28.11.18 17:50;Berlin Schoeneberg;DE;07:50;15:58;0,49;64;0;1028;4,1;130.0
0;28.11.18 18:20;Berlin Schoeneberg;DE;07:50;15:58;-0,01;64;0;1028;5,1;120.0
0;28.11.18 18:50;Berlin Schoeneberg;DE;07:50;15:58;-0,01;64;0;1028;5,7;130.0
0;28.11.18 19:20;Berlin Schoeneberg;DE;07:50;15:58;-0,01;64;0;1028;6,7;120.0
0;28.11.18 19:50;Berlin Schoeneberg;DE;07:50;15:58;0,49;69;0;1028;5,7;130.0
0;28.11.18 20:20;Berlin Schoeneberg;DE;07:50;15:58;0,49;69;0;1028;5,7;140.0
0;28.11.18 20:50;Berlin Schoeneberg;DE;07:51;15:58;0,00;75;0;1028;6,2;130.0
0;28.11.18 21:20;Berlin Schoeneberg;DE;07:51;15:58;-0,51;75;0;1028;5,7;130.0
0;28.11.18 21:50;Berlin Schoeneberg;DE;07:51;15:58;-0,51;75;0;1028;6,2;130.0
0;28.11.18 22:20;Berlin Schoeneberg;DE;07:51;15:58;-0,51;75;0;1027;6,2;130.0
0;28.11.18 22:50;Berlin Schoeneberg;DE;07:51;15:58;-0,51;75;0;1027;6,7;130.0
0;28.11.18 23:20;Berlin Schoeneberg;DE;07:51;15:58;-0,51;77;0;1027;6,2;130.0
0;28.11.18 23:50;Berlin Schoeneberg;DE;07:51;15:58;-0,51;77;0;1027;6,2;140.0
0;29.11.18 00:20;Berlin Schoeneberg;DE;07:51;15:58;-1,00;80;0;1027;5,7;130.0
0;29.11.18 00:50;Berlin Schoeneberg;DE;07:51;15:58;-1,00;80;0;1026;6,2;130.0
0;29.11.18 01:20;Berlin Schoeneberg;DE;07:51;15:58;-1,51;80;0;1026;6,7;140.0
0;29.11.18 01:50;Berlin Schoeneberg;DE;07:51;15:57;-1,51;80;0;1026;6,2;140.0
0;29.11.18 02:20;Berlin Schoeneberg;DE;07:51;15:57;-1,51;74;0;1026;5,7;140.0
0;29.11.18 02:50;Berlin Schoeneberg;DE;07:51;15:57;-1,51;74;0;1026;6,2;140.0
0;29.11.18 03:20;Berlin Schoeneberg;DE;07:51;15:57;-1,51;74;0;1025;5,7;140.0
0;29.11.18 03:50;Berlin Schoeneberg;DE;07:51;15:57;-1,51;74;0;1025;5,7;150.0
0;29.11.18 04:20;Berlin Schoeneberg;DE;07:51;15:57;-1,51;74;0;1025;5,1;140.0
0;29.11.18 04:50;Berlin Schoeneberg;DE;07:51;15:57;-1,51;74;0;1025;5,1;150.0
0;29.11.18 05:20;Berlin Schoeneberg;DE;07:51;15:57;-1,51;74;0;1025;5,7;140.0
0;29.11.18 05:50;Berlin Schoeneberg;DE;07:51;15:57;-1,51;68;0;1025;6,7;140.0
0;29.11.18 06:20;Berlin Schoeneberg;DE;07:51;15:57;-1,51;68;0;1024;7,7;140.0
0;29.11.18 06:50;Berlin Schoeneberg;DE;07:51;15:57;-1,51;68;0;1024;6,2;140.0
0;29.11.18 07:20;Berlin Schoeneberg;DE;07:51;15:57;-1,51;63;0;1024;6,7;140.0
0;29.11.18 07:50;Berlin Schoeneberg;DE;07:51;15:57;-1,51;63;0;1024;7,7;150.0
0;29.11.18 08:20;Berlin Schoeneberg;DE;07:51;15:57;-1,51;63;0;1024;6,2;140.0
0;29.11.18 08:50;Berlin Schoeneberg;DE;07:51;15:57;-1,51;63;0;1024;6,7;140.0
0;29.11.18 09:20;Berlin Schoeneberg;DE;07:51;15:57;-0,51;67;0;1024;7,2;140.0
0;29.11.18 09:50;Berlin Schoeneberg;DE;07:51;15:57;-0,51;67;0;1023;6,2;150.0
0;29.11.18 10:20;Berlin Schoeneberg;DE;07:51;15:57;0,51;67;0;1023;7,7;150.0
0;29.11.18 10:50;Berlin Schoeneberg;DE;07:51;15:57;0,51;67;0;1023;6,2;150.0
0;29.11.18 11:20;Berlin Schoeneberg;DE;07:51;15:57;1,00;50;0;1023;6,2;150.0
0;29.11.18 11:50;Berlin Schoeneberg;DE;07:51;15:57;2,00;47;0;1022;5,7;140.0
0;29.11.18 12:20;Berlin Schoeneberg;DE;07:51;15:57;2,00;51;0;1022;5,7;140.0
0;29.11.18 12:50;Berlin Schoeneberg;DE;07:52;15:57;2,49;47;0;1022;5,7;140.0
0;29.11.18 13:20;Berlin Schoeneberg;DE;07:52;15:57;3,00;44;0;1021;6,7;140.0
0;29.11.18 13:50;Berlin Schoeneberg;DE;07:52;15:57;3,00;44;0;1021;6,7;150.0
0;29.11.18 14:20;Berlin Schoeneberg;DE;07:52;15:57;3,00;44;0;1021;6,7;150.0
0;29.11.18 14:50;Berlin Schoeneberg;DE;07:52;15:57;3,00;44;0;1020;6,2;150.0
0;29.11.18 15:20;Berlin Schoeneberg;DE;07:52;15:57;3,00;44;0;1020;6,7;140.0
0;29.11.18 15:50;Berlin Schoeneberg;DE;07:52;15:57;2,49;44;0;1020;5,7;140.0
0;29.11.18 16:20;Berlin Schoeneberg;DE;07:52;15:57;2,49;44;0;1020;5,1;140.0
0;29.11.18 16:50;Berlin Schoeneberg;DE;07:52;15:57;2,49;44;0;1020;6,2;140.0
0;29.11.18 17:20;Berlin Schoeneberg;DE;07:52;15:57;1,99;44;0;1020;6,7;140.0
0;29.11.18 17:50;Berlin Schoeneberg;DE;07:52;15:57;1,49;47;0;1020;6,7;140.0
0;29.11.18 18:20;Berlin Schoeneberg;DE;07:52;15:57;1,49;47;0;1019;7,2;150.0
0;29.11.18 18:50;Berlin Schoeneberg;DE;07:52;15:57;1,49;47;0;1019;7,2;150.0
0;29.11.18 19:20;Berlin Schoeneberg;DE;07:52;15:57;1,49;47;0;1019;7,7;150.0
0;29.11.18 19:50;Berlin Schoeneberg;DE;07:52;15:57;1,49;43;0;1019;7,2;150.0
0;29.11.18 20:20;Berlin Schoeneberg;DE;07:52;15:57;1,54;47;0;1019;5,7;140.0
0;29.11.18 20:50;Berlin Schoeneberg;DE;07:52;15:57;0,49;47;0;1018;7,2;150.0
0;29.11.18 21:20;Berlin Schoeneberg;DE;07:52;15:57;0,49;47;0;1018;6,7;150.0
0;29.11.18 21:50;Berlin Schoeneberg;DE;07:52;15:57;0,49;47;0;1018;7,2;150.0
0;29.11.18 22:20;Berlin Schoeneberg;DE;07:52;15:57;0,49;47;0;1018;7,2;150.0
0;29.11.18 22:50;Berlin Schoeneberg;DE;07:52;15:57;0,49;47;0;1017;7,2;140.0
0;29.11.18 23:20;Berlin Schoeneberg;DE;07:52;15:57;0,49;50;0;1017;6,7;140.0
0;29.11.18 23:50;Berlin Schoeneberg;DE;07:52;15:57;0,49;50;0;1017;5,1;160.0
0;30.11.18 00:20;Berlin Schoeneberg;DE;07:52;15:57;0,49;50;0;1018;5,7;150.0
0;30.11.18 00:50;Berlin Schoeneberg;DE;07:52;15:57;0,49;50;0;1017;4,6;140.0
0;30.11.18 01:20;Berlin Schoeneberg;DE;07:52;15:57;0,49;50;0;1017;5,1;150.0
0;30.11.18 01:50;Berlin Schoeneberg;DE;07:52;15:57;0,49;50;0;1016;6,2;140.0
0;30.11.18 02:20;Berlin Schoeneberg;DE;07:52;15:57;0,49;50;0;1016;6,2;150.0
0;30.11.18 02:50;Berlin Schoeneberg;DE;07:52;15:57;1,00;50;0;1016;6,7;150.0
0;30.11.18 03:20;Berlin Schoeneberg;DE;07:52;15:57;1,00;50;0;1016;6,2;150.0
0;30.11.18 03:50;Berlin Schoeneberg;DE;07:52;15:57;1,00;50;0;1016;5,1;160.0
0;30.11.18 04:20;Berlin Schoeneberg;DE;07:52;15:57;1,00;50;0;1016;5,1;150.0
0;30.11.18 04:50;Berlin Schoeneberg;DE;07:52;15:57;1,00;55;0;1016;5,1;150.0
0;30.11.18 05:20;Berlin Schoeneberg;DE;07:53;15:57;1,00;55;0;1015;5,7;150.0
0;30.11.18 05:50;Berlin Schoeneberg;DE;07:53;15:57;1,00;55;0;1015;5,1;160.0
0;30.11.18 06:20;Berlin Schoeneberg;DE;07:53;15:57;0,49;55;0;1015;5,1;150.0
0;30.11.18 06:50;Berlin Schoeneberg;DE;07:53;15:57;0,49;55;0;1015;5,1;160.0
0;30.11.18 07:20;Berlin Schoeneberg;DE;07:53;15:57;0,49;55;0;1015;5,1;160.0
0;30.11.18 07:50;Berlin Schoeneberg;DE;07:53;15:57;0,49;55;0;1015;5,7;150.0
0;30.11.18 08:20;Berlin Schoeneberg;DE;07:53;15:57;0,49;55;0;1015;5,7;160.0
0;30.11.18 08:50;Berlin Schoeneberg;DE;07:53;15:57;1,00;55;0;1015;5,1;160.0
0;30.11.18 09:20;Berlin Schoeneberg;DE;07:53;15:57;1,00;59;0;1016;5,7;160.0
0;30.11.18 09:50;Berlin Schoeneberg;DE;07:53;15:56;1,00;59;0;1015;5,7;160.0
0;30.11.18 10:20;Berlin Schoeneberg;DE;07:53;15:56;1,00;64;76;1015;4,6;160.0
0;30.11.18 10:50;Berlin Schoeneberg;DE;07:53;15:56;1,49;59;0;1015;4,6;160.0
0;30.11.18 11:20;Berlin Schoeneberg;DE;07:53;15:56;2,00;59;0;1015;4,6;160.0
0;30.11.18 11:50;Berlin Schoeneberg;DE;07:53;15:56;2,00;59;0;1015;5,1;160.0
0;30.11.18 12:20;Berlin Schoeneberg;DE;07:53;15:56;1,49;64;92;1015;4,6;160.0
0;30.11.18 12:50;Berlin Schoeneberg;DE;07:53;15:56;2,00;64;0;1015;5,1;170.0
0;30.11.18 13:20;Berlin Schoeneberg;DE;07:53;15:56;2,00;69;0;1015;5,7;170.0
0;30.11.18 13:50;Berlin Schoeneberg;DE;07:53;15:56;1,49;74;92;1015;4,6;160.0
0;30.11.18 14:20;Berlin Schoeneberg;DE;07:53;15:56;1,49;74;92;1015;4,1;150.0
0;30.11.18 14:50;Berlin Schoeneberg;DE;07:53;15:56;1,49;74;92;1015;4,6;150.0
0;30.11.18 15:20;Berlin Schoeneberg;DE;07:53;15:56;1,00;86;92;1015;4,6;150.0
0;30.11.18 15:50;Berlin Schoeneberg;DE;07:53;15:56;1,00;86;20;1015;4,6;150.0
0;30.11.18 16:20;Berlin Schoeneberg;DE;07:53;15:56;0,49;86;75;1015;4,6;150.0
0;30.11.18 16:50;Berlin Schoeneberg;DE;07:53;15:56;0,49;86;75;1015;4,1;150.0
0;30.11.18 17:20;Berlin Schoeneberg;DE;07:53;15:56;0,49;86;75;1015;4,1;150.0
0;30.11.18 17:50;Berlin Schoeneberg;DE;07:53;15:56;0,49;86;75;1015;4,1;140.0
0;30.11.18 18:20;Berlin Schoeneberg;DE;07:53;15:56;0,49;86;75;1015;4,6;150.0
0;30.11.18 18:50;Berlin Schoeneberg;DE;07:53;15:56;0,49;86;75;1015;4,1;140.0
0;30.11.18 19:20;Berlin Schoeneberg;DE;07:53;15:56;0,49;86;75;1015;4,6;150.0
0;30.11.18 19:50;Berlin Schoeneberg;DE;07:53;15:56;0,49;86;75;1015;4,1;150.0
0;30.11.18 20:20;Berlin Schoeneberg;DE;07:53;15:56;0,49;86;75;1015;3,6;150.0
0;30.11.18 20:50;Berlin Schoeneberg;DE;07:53;15:56;0,49;86;75;1014;4,1;150.0
0;30.11.18 21:20;Berlin Schoeneberg;DE;07:54;15:56;0,49;86;75;1015;3,6;150.0
0;30.11.18 21:50;Berlin Schoeneberg;DE;07:54;15:56;0,49;86;75;1014;2,6;140.0
0;30.11.18 22:20;Berlin Schoeneberg;DE;07:54;15:56;0,49;86;75;1014;4,1;140.0
0;30.11.18 22:50;Berlin Schoeneberg;DE;07:54;15:56;0,49;97;75;1014;2,6;150.0
0;30.11.18 23:20;Berlin Schoeneberg;DE;07:54;15:56;0,49;97;75;1014;2,6;140.0
0;30.11.18 23:50;Berlin Schoeneberg;DE;07:54;15:56;0,49;97;75;1014;2,1;130.0
0;01.12.18 00:20;Berlin Schoeneberg;DE;07:54;15:56;0,49;97;75;1014;2,6;130.0
0;01.12.18 00:50;Berlin Schoeneberg;DE;07:54;15:56;0,49;97;75;1014;1,5;150.0
0;01.12.18 01:20;Berlin Schoeneberg;DE;07:54;15:56;0,49;97;75;1014;2,1;130.0
0;01.12.18 01:50;Berlin Schoeneberg;DE;07:54;15:56;0,49;97;75;1014;3,1;140.0
0;01.12.18 02:20;Berlin Schoeneberg;DE;07:54;15:56;1,00;94;75;1014;2,6;140.0
0;01.12.18 02:50;Berlin Schoeneberg;DE;07:54;15:56;1,00;94;75;1014;2,6;140.0
0;01.12.18 03:20;Berlin Schoeneberg;DE;07:54;15:56;1,00;94;75;1014;2,6;140.0
0;01.12.18 04:20;Berlin Schoeneberg;DE;07:54;15:56;1,00;100;75;1014;2,6;140.0
0;01.12.18 04:50;Berlin Schoeneberg;DE;07:54;15:56;1,00;100;75;1014;2,1;150.0
0;01.12.18 05:20;Berlin Schoeneberg;DE;07:54;15:56;1,00;100;75;1014;2,1;150.0
0;01.12.18 05:50;Berlin Schoeneberg;DE;07:54;15:56;1,49;93;75;1014;2,1;150.0
0;01.12.18 06:20;Berlin Schoeneberg;DE;07:54;15:56;1,49;93;75;1014;2,1;130.0
0;01.12.18 06:50;Berlin Schoeneberg;DE;07:54;15:56;1,49;93;75;1014;1,5;150.0
0;01.12.18 07:20;Berlin Schoeneberg;DE;07:54;15:56;1,49;93;75;1014;2,1;150.0
0;01.12.18 07:50;Berlin Schoeneberg;DE;07:54;15:56;1,49;93;75;1014;1,5;
0;01.12.18 08:20;Berlin Schoeneberg;DE;07:54;15:56;2,49;93;90;1014;1,5;170.0
0;01.12.18 08:50;Berlin Schoeneberg;DE;07:54;15:56;2,49;93;75;1015;1,5;180.0
0;01.12.18 09:20;Berlin Schoeneberg;DE;07:54;15:56;2,49;93;75;1015;2,1;180.0
0;01.12.18 09:50;Berlin Schoeneberg;DE;07:54;15:56;3,49;86;40;1015;1,5;190.0
0;01.12.18 10:20;Berlin Schoeneberg;DE;07:54;15:56;3,49;93;75;1015;2,1;180.0
0;01.12.18 10:50;Berlin Schoeneberg;DE;07:54;15:56;4,49;86;40;1015;2,1;180.0
0;01.12.18 11:20;Berlin Schoeneberg;DE;07:54;15:56;4,49;86;40;1014;2,1;200.0
0;01.12.18 11:50;Berlin Schoeneberg;DE;07:54;15:56;5,49;87;0;1014;3,1;190.0
0;01.12.18 12:20;Berlin Schoeneberg;DE;07:54;15:56;6,49;81;0;1014;3,1;200.0
0;01.12.18 12:50;Berlin Schoeneberg;DE;07:54;15:56;7,00;81;20;1014;3,1;200.0
0;01.12.18 13:20;Berlin Schoeneberg;DE;07:54;15:56;7,00;81;40;1014;2,1;210.0
0;01.12.18 13:50;Berlin Schoeneberg;DE;07:55;15:56;7,00;87;75;1014;2,6;210.0
0;01.12.18 14:20;Berlin Schoeneberg;DE;07:55;15:56;7,00;87;0;1014;2,6;210.0
0;01.12.18 14:50;Berlin Schoeneberg;DE;07:55;15:56;7,00;87;0;1014;2,1;180.0
0;01.12.18 15:20;Berlin Schoeneberg;DE;07:55;15:56;7,00;87;0;1014;3,1;180.0
0;01.12.18 15:50;Berlin Schoeneberg;DE;07:55;15:56;6,00;93;20;1014;2,1;180.0
0;01.12.18 16:20;Berlin Schoeneberg;DE;07:55;15:56;6,00;87;20;1014;3,1;180.0
0;01.12.18 16:50;Berlin Schoeneberg;DE;07:55;15:56;6,00;87;20;1014;2,6;180.0
0;01.12.18 17:20;Berlin Schoeneberg;DE;07:55;15:56;6,00;93;8;1014;3,6;180.0
0;01.12.18 17:50;Berlin Schoeneberg;DE;07:55;15:56;5,49;93;0;1013;4,1;180.0
0;01.12.18 18:20;Berlin Schoeneberg;DE;07:55;15:56;5,49;87;0;1013;3,1;200.0
0;01.12.18 18:50;Berlin Schoeneberg;DE;07:55;15:56;4,99;87;0;1013;4,1;190.0
0;01.12.18 19:20;Berlin Schoeneberg;DE;07:55;15:56;4,49;93;0;1013;3,1;190.0
0;01.12.18 19:50;Berlin Schoeneberg;DE;07:55;15:56;5,00;93;0;1012;4,6;180.0
0;01.12.18 20:20;Berlin Schoeneberg;DE;07:55;15:56;4,49;86;0;1012;3,1;190.0
0;01.12.18 20:50;Berlin Schoeneberg;DE;07:55;15:56;4,49;86;0;1012;3,1;180.0
0;01.12.18 21:20;Berlin Schoeneberg;DE;07:55;15:55;4,49;86;0;1012;3,1;190.0
0;01.12.18 21:50;Berlin Schoeneberg;DE;07:55;15:55;4,49;86;0;1012;4,1;190.0
0;01.12.18 22:20;Berlin Schoeneberg;DE;07:55;15:55;3,99;86;0;1012;3,1;170.0
0;01.12.18 22:50;Berlin Schoeneberg;DE;07:55;15:55;4,49;86;0;1011;4,1;170.0
0;01.12.18 23:20;Berlin Schoeneberg;DE;07:55;15:55;3,49;93;0;1011;4,1;170.0
0;01.12.18 23:50;Berlin Schoeneberg;DE;07:55;15:55;3,99;86;0;1011;3,6;180.0
0;02.12.18 00:20;Berlin Schoeneberg;DE;07:55;15:55;3,99;86;0;1010;4,1;170.0
0;02.12.18 00:50;Berlin Schoeneberg;DE;07:55;15:55;3,99;86;0;1010;4,1;180.0
0;02.12.18 01:20;Berlin Schoeneberg;DE;07:55;15:55;3,99;86;0;1009;4,1;170.0
0;02.12.18 01:50;Berlin Schoeneberg;DE;07:55;15:55;3,99;86;0;1009;4,1;170.0
0;02.12.18 02:20;Berlin Schoeneberg;DE;07:55;15:55;3,99;86;0;1009;4,1;180.0
0;02.12.18 02:50;Berlin Schoeneberg;DE;07:55;15:55;3,99;86;0;1009;4,6;170.0
0;02.12.18 03:20;Berlin Schoeneberg;DE;07:55;15:55;3,99;86;75;1008;4,6;180.0
0;02.12.18 03:50;Berlin Schoeneberg;DE;07:55;15:55;3,99;86;75;1007;5,7;160.0
0;02.12.18 04:20;Berlin Schoeneberg;DE;07:55;15:55;4,49;86;75;1007;4,1;170.0
0;02.12.18 04:50;Berlin Schoeneberg;DE;07:55;15:55;4,49;86;75;1007;3,6;160.0
0;02.12.18 05:20;Berlin Schoeneberg;DE;07:55;15:55;4,49;86;75;1006;3,6;160.0
0;02.12.18 05:50;Berlin Schoeneberg;DE;07:55;15:55;4,49;86;75;1006;4,1;150.0
0;02.12.18 06:20;Berlin Schoeneberg;DE;07:55;15:55;5,00;80;40;1005;3,6;160.0
0;02.12.18 06:50;Berlin Schoeneberg;DE;07:56;15:55;5,00;80;75;1005;4,6;160.0
0;02.12.18 07:20;Berlin Schoeneberg;DE;07:56;15:55;5,00;80;20;1005;5,1;160.0
0;02.12.18 07:50;Berlin Schoeneberg;DE;07:56;15:55;5,49;75;75;1005;5,1;170.0
0;02.12.18 08:20;Berlin Schoeneberg;DE;07:56;15:55;5,49;75;75;1004;5,1;170.0
0;02.12.18 08:50;Berlin Schoeneberg;DE;07:56;15:55;5,49;75;75;1003;6,2;170.0
0;02.12.18 09:20;Berlin Schoeneberg;DE;07:56;15:55;5,49;75;75;1003;5,7;170.0
0;02.12.18 09:50;Berlin Schoeneberg;DE;07:56;15:55;5,49;75;75;1003;5,7;160.0
0;02.12.18 10:20;Berlin Schoeneberg;DE;07:56;15:55;6,49;70;75;1003;6,2;170.0
0;02.12.18 10:50;Berlin Schoeneberg;DE;07:56;15:55;6,49;75;75;1002;5,1;170.0
0;02.12.18 11:20;Berlin Schoeneberg;DE;07:56;15:55;7,00;75;75;1002;4,6;170.0
0;02.12.18 11:50;Berlin Schoeneberg;DE;07:56;15:55;7,00;75;75;1001;5,1;170.0
0;02.12.18 12:20;Berlin Schoeneberg;DE;07:56;15:55;7,49;75;75;1001;5,1;180.0
0;02.12.18 12:50;Berlin Schoeneberg;DE;07:56;15:55;7,49;75;75;1001;4,6;170.0
0;02.12.18 13:20;Berlin Schoeneberg;DE;07:56;15:55;7,49;75;75;1000;5,7;180.0
0;02.12.18 13:50;Berlin Schoeneberg;DE;07:56;15:55;7,49;75;75;1000;6,2;180.0
0;02.12.18 14:20;Berlin Schoeneberg;DE;07:56;15:55;7,00;87;75;1000;5,7;170.0
0;02.12.18 14:50;Berlin Schoeneberg;DE;07:56;15:55;6,99;81;75;999;5,7;180.0
0;02.12.18 15:20;Berlin Schoeneberg;DE;07:56;15:55;6,49;87;75;999;4,6;180.0
0;02.12.18 15:50;Berlin Schoeneberg;DE;07:56;15:55;6,49;87;75;999;4,6;180.0
0;02.12.18 16:20;Berlin Schoeneberg;DE;07:56;15:55;6,49;93;75;999;4,1;170.0
0;02.12.18 16:50;Berlin Schoeneberg;DE;07:56;15:55;6,49;93;75;999;5,1;170.0
0;02.12.18 17:20;Berlin Schoeneberg;DE;07:56;15:55;6,49;93;75;999;4,6;180.0
0;02.12.18 17:50;Berlin Schoeneberg;DE;07:56;15:55;6,49;93;75;998;4,6;180.0
0;02.12.18 18:20;Berlin Schoeneberg;DE;07:56;15:55;6,49;100;75;998;4,1;190.0
0;02.12.18 18:50;Berlin Schoeneberg;DE;07:56;15:55;7,49;93;75;998;3,6;190.0
0;02.12.18 19:20;Berlin Schoeneberg;DE;07:56;15:55;7,49;93;75;998;3,6;200.0
0;02.12.18 19:50;Berlin Schoeneberg;DE;07:56;15:55;8,00;100;75;999;3,1;200.0
0;02.12.18 20:20;Berlin Schoeneberg;DE;07:56;15:55;9,00;93;75;999;4,6;220.0
0;02.12.18 20:50;Berlin Schoeneberg;DE;07:56;15:55;9,00;100;90;999;4,1;230.0
0;02.12.18 21:20;Berlin Schoeneberg;DE;07:56;15:55;9,49;93;90;999;3,6;250.0
0;02.12.18 21:50;Berlin Schoeneberg;DE;07:56;15:55;9,49;93;90;999;3,6;230.0
0;02.12.18 22:20;Berlin Schoeneberg;DE;07:56;15:55;9,49;93;75;999;3,6;220.0
0;02.12.18 22:50;Berlin Schoeneberg;DE;07:56;15:55;10,00;93;75;999;3,1;220.0
0;02.12.18 23:20;Berlin Schoeneberg;DE;07:56;15:55;10,00;93;75;999;4,1;210.0
0;02.12.18 23:50;Berlin Schoeneberg;DE;07:56;15:55;9,49;93;40;999;3,6;210.0
0;03.12.18 00:20;Berlin Schoeneberg;DE;07:57;15:55;10,00;93;20;999;3,6;200.0
